before_rrΩNODE_448_length_157014_cov_36.522331_37	UniRef100_A0A127AYQ9~K21573	32.3	1046	609	30	138	1126	23	1026	5.73e-144	465
before_rrΩNODE_386_length_45538_cov_37.310508_19	UniRef100_A0A127AYQ9~K21573	30.6	1044	630	28	138	1126	23	1026	7.84e-132	433
scaffoldsΩNODE_2_length_424706_cov_34.285840_167	UniRef100_Q93TH9~K02014	98.1	1125	21	0	1	1125	1	1125	0.0	2231
scaffoldsΩNODE_1_length_523019_cov_35.337313_58	UniRef100_A0A015S2Q2~K03723	97.9	1125	24	0	1	1125	1	1125	0.0	2174
contigsΩNODE_2_length_424706_cov_34.285840_167	UniRef100_Q93TH9~K02014	98.1	1125	21	0	1	1125	1	1125	0.0	2231
contigsΩNODE_1_length_523019_cov_35.337313_58	UniRef100_A0A015S2Q2~K03723	97.9	1125	24	0	1	1125	1	1125	0.0	2174
before_rrΩNODE_532_length_140245_cov_33.989184_22	UniRef100_Q93TH9~K02014	98.1	1125	21	0	1	1125	1	1125	0.0	2231
before_rrΩNODE_513_length_85315_cov_35.038797_58	UniRef100_A0A015S2Q2~K03723	97.9	1125	24	0	1	1125	1	1125	0.0	2174
scaffoldsΩNODE_9_length_160020_cov_39.719382_17	UniRef100_A0A0H4VLB0~K21573	30.3	1131	593	40	51	1117	22	1021	7.07e-109	370
contigsΩNODE_9_length_160020_cov_39.719382_17	UniRef100_A0A0H4VLB0~K21573	30.3	1131	593	40	51	1117	22	1021	7.07e-109	370
before_rrΩNODE_526_length_122541_cov_39.987564_17	UniRef100_A0A0H4VLB0~K21573	30.3	1131	593	40	51	1117	22	1021	7.07e-109	370
scaffoldsΩNODE_7_length_286996_cov_37.800226_196	UniRef100_E1WLW6~K01190	96.3	1111	41	0	1	1111	1	1111	0.0	2234
contigsΩNODE_7_length_286996_cov_37.800226_196	UniRef100_E1WLW6~K01190	96.3	1111	41	0	1	1111	1	1111	0.0	2234
before_rrΩNODE_501_length_179903_cov_37.837170_14	UniRef100_E1WLW6~K01190	96.3	1111	41	0	1	1111	1	1111	0.0	2234
scaffoldsΩNODE_6_length_338063_cov_36.607788_102	UniRef100_A0A1G1U6I2~K03070	99.1	1109	10	0	1	1109	1	1109	0.0	2109
contigsΩNODE_6_length_338063_cov_36.607788_102	UniRef100_A0A1G1U6I2~K03070	99.1	1109	10	0	1	1109	1	1109	0.0	2109
before_rrΩNODE_448_length_157014_cov_36.522331_43	UniRef100_A0A1G1U6I2~K03070	99.1	1109	10	0	1	1109	1	1109	0.0	2109
scaffoldsΩNODE_7_length_286996_cov_37.800226_209	UniRef100_A0A127AYQ9~K21573	32.6	1037	609	32	129	1105	20	1026	5.98e-138	449
contigsΩNODE_7_length_286996_cov_37.800226_209	UniRef100_A0A127AYQ9~K21573	32.6	1037	609	32	129	1105	20	1026	5.98e-138	449
scaffoldsΩNODE_42_length_13513_cov_38.486901_4	UniRef100_A0A0P0GN69~K21573	30.0	1056	617	33	118	1103	44	1047	1.01e-112	381
contigsΩNODE_43_length_13513_cov_38.486901_4	UniRef100_A0A0P0GN69~K21573	30.0	1056	617	33	118	1103	44	1047	1.01e-112	381
before_rrΩNODE_511_length_13513_cov_38.486901_4	UniRef100_A0A0P0GN69~K21573	30.0	1056	617	33	118	1103	44	1047	1.01e-112	381
scaffoldsΩNODE_24_length_70082_cov_35.438369_32	UniRef100_H8KRZ8~K02014	30.3	1118	616	33	110	1098	12	1095	7.19e-114	385
contigsΩNODE_24_length_70082_cov_35.438369_32	UniRef100_H8KRZ8~K02014	30.3	1118	616	33	110	1098	12	1095	7.19e-114	385
before_rrΩNODE_497_length_34552_cov_36.847629_15	UniRef100_H8KRZ8~K02014	30.3	1118	616	33	110	1098	12	1095	7.19e-114	385
scaffoldsΩNODE_18_length_84920_cov_37.904058_13	UniRef100_A0A127AYQ9~K21573	33.8	1039	593	34	115	1093	23	1026	5.57e-150	480
scaffoldsΩNODE_12_length_139998_cov_37.094696_11	UniRef100_Q8A7W6~K08676	48.6	1104	546	14	1	1090	1	1097	0.0	952
contigsΩNODE_26_length_56437_cov_36.985611_11	UniRef100_Q8A7W6~K08676	48.6	1104	546	14	1	1090	1	1097	0.0	952
contigsΩNODE_17_length_84920_cov_37.904058_13	UniRef100_A0A127AYQ9~K21573	33.8	1039	593	34	115	1093	23	1026	5.57e-150	480
before_rrΩNODE_515_length_55760_cov_37.153889_11	UniRef100_Q8A7W6~K08676	48.6	1104	546	14	1	1090	1	1097	0.0	952
before_rrΩNODE_495_length_84918_cov_37.902382_13	UniRef100_A0A127AYQ9~K21573	33.8	1039	593	34	115	1093	23	1026	5.57e-150	480
scaffoldsΩNODE_5_length_339081_cov_37.984555_212	UniRef100_Q8A7W6~K08676	75.1	1103	256	4	1	1086	1	1101	0.0	1600
contigsΩNODE_5_length_339081_cov_37.984555_212	UniRef100_Q8A7W6~K08676	75.1	1103	256	4	1	1086	1	1101	0.0	1600
before_rrΩNODE_506_length_76672_cov_37.109798_10	UniRef100_Q8A7W6~K08676	75.1	1103	256	4	1	1086	1	1101	0.0	1600
scaffoldsΩNODE_19_length_79805_cov_35.801074_29	UniRef100_H8KRZ8~K02014	31.0	983	533	30	110	991	15	953	2.18e-100	348
contigsΩNODE_19_length_79805_cov_35.801074_29	UniRef100_H8KRZ8~K02014	31.0	983	533	30	110	991	15	953	2.18e-100	348
before_rrΩNODE_449_length_79802_cov_35.795121_29	UniRef100_H8KRZ8~K02014	31.0	983	533	30	110	991	15	953	2.18e-100	348
scaffoldsΩNODE_26_length_55795_cov_35.058976_20	UniRef100_A0A127AYQ9~K21573	30.2	1090	612	39	59	1086	24	1026	5.09e-118	395
scaffoldsΩNODE_26_length_55795_cov_35.058976_19	UniRef100_A0A127AYQ9~K21573	30.2	1090	612	39	59	1086	24	1026	5.09e-118	395
contigsΩNODE_27_length_55795_cov_35.058976_20	UniRef100_A0A127AYQ9~K21573	30.2	1090	612	39	59	1086	24	1026	5.09e-118	395
contigsΩNODE_27_length_55795_cov_35.058976_19	UniRef100_A0A127AYQ9~K21573	30.2	1090	612	39	59	1086	24	1026	5.09e-118	395
scaffoldsΩNODE_3_length_402718_cov_33.543387_313	UniRef100_A0A017NIW8~K08676	97.2	1077	30	0	1	1077	1	1077	0.0	2125
contigsΩNODE_3_length_402718_cov_33.543387_312	UniRef100_A0A017NIW8~K08676	97.2	1077	30	0	1	1077	1	1077	0.0	2125
before_rrΩNODE_530_length_370202_cov_33.557712_288	UniRef100_A0A017NIW8~K08676	97.2	1077	30	0	1	1077	1	1077	0.0	2125
scaffoldsΩNODE_10_length_157613_cov_33.680873_33	UniRef100_A0A015SHU3~K01955	98.6	1076	15	0	1	1076	1	1076	0.0	2100
contigsΩNODE_10_length_157613_cov_33.680873_33	UniRef100_A0A015SHU3~K01955	98.6	1076	15	0	1	1076	1	1076	0.0	2100
before_rrΩNODE_521_length_21645_cov_33.312639_16	UniRef100_A0A015SHU3~K01955	98.6	1076	15	0	1	1076	1	1076	0.0	2100
scaffoldsΩNODE_12_length_139998_cov_37.094696_63	UniRef100_A0A149NRN0~K01955	99.2	1073	9	0	1	1073	6	1078	0.0	2093
contigsΩNODE_18_length_83461_cov_37.247170_14	UniRef100_A0A149NRN0~K01955	99.2	1073	9	0	1	1073	6	1078	0.0	2093
before_rrΩNODE_437_length_37582_cov_37.928543_14	UniRef100_A0A149NRN0~K01955	99.2	1073	9	0	1	1073	6	1078	0.0	2093
scaffoldsΩNODE_13_length_125646_cov_35.366054_99	UniRef100_A0A078T3M4~K03296	81.4	1061	197	0	1	1061	1	1061	0.0	1680
contigsΩNODE_12_length_125646_cov_35.366054_99	UniRef100_A0A078T3M4~K03296	81.4	1061	197	0	1	1061	1	1061	0.0	1680
before_rrΩNODE_498_length_85152_cov_35.729556_65	UniRef100_A0A078T3M4~K03296	81.4	1061	197	0	1	1061	1	1061	0.0	1680
before_rrΩNODE_404_length_18655_cov_36.374206_1	UniRef100_A0A127AYQ9~K21573	30.2	1090	612	39	42	1069	24	1026	3.59e-118	395
scaffoldsΩNODE_5_length_339081_cov_37.984555_144	UniRef100_A0A0K6BNM4~K03296	93.7	1067	67	0	1	1067	1	1067	0.0	1918
contigsΩNODE_5_length_339081_cov_37.984555_144	UniRef100_A0A0K6BNM4~K03296	93.7	1067	67	0	1	1067	1	1067	0.0	1918
before_rrΩNODE_472_length_258375_cov_38.176780_144	UniRef100_A0A0K6BNM4~K03296	93.7	1067	67	0	1	1067	1	1067	0.0	1918
scaffoldsΩNODE_33_length_34313_cov_39.172538_17	UniRef100_A0A127AYQ9~K21573	31.0	1069	618	29	50	1063	23	1026	2.71e-142	459
contigsΩNODE_34_length_34313_cov_39.172538_17	UniRef100_A0A127AYQ9~K21573	31.0	1069	618	29	50	1063	23	1026	2.71e-142	459
before_rrΩNODE_484_length_12232_cov_38.135993_3	UniRef100_A0A127AYQ9~K21573	31.0	1069	618	29	50	1063	23	1026	2.71e-142	459
scaffoldsΩNODE_7_length_286996_cov_37.800226_153	UniRef100_A0A127AYQ9~K21573	30.1	1098	657	31	1	1060	1	1025	4.07e-125	413
contigsΩNODE_7_length_286996_cov_37.800226_153	UniRef100_A0A127AYQ9~K21573	30.1	1098	657	31	1	1060	1	1025	4.07e-125	413
before_rrΩNODE_501_length_179903_cov_37.837170_57	UniRef100_A0A127AYQ9~K21573	30.1	1098	657	31	1	1060	1	1025	4.07e-125	413
scaffoldsΩNODE_1_length_523019_cov_35.337313_400	UniRef100_A0A127AYQ9~K21573	32.0	1055	612	35	58	1059	24	1026	9.02e-133	434
contigsΩNODE_1_length_523019_cov_35.337313_400	UniRef100_A0A127AYQ9~K21573	32.0	1055	612	35	58	1059	24	1026	9.02e-133	434
before_rrΩNODE_468_length_46945_cov_36.563177_25	UniRef100_A0A127AYQ9~K21573	32.0	1055	612	35	58	1059	24	1026	9.02e-133	434
scaffoldsΩNODE_17_length_96149_cov_39.011366_35	UniRef100_A0A0H4VLB0~K21573	31.2	1078	647	32	17	1056	1	1021	9.13e-121	401
contigsΩNODE_16_length_96149_cov_39.011366_35	UniRef100_A0A0H4VLB0~K21573	31.2	1078	647	32	17	1056	1	1021	9.13e-121	401
before_rrΩNODE_457_length_51114_cov_39.713443_35	UniRef100_A0A0H4VLB0~K21573	31.2	1078	647	32	17	1056	1	1021	9.13e-121	401
scaffoldsΩNODE_11_length_153230_cov_39.213473_40	UniRef100_A0A016E2A2~K03296	99.2	1052	8	0	1	1052	1	1052	0.0	1958
contigsΩNODE_11_length_153230_cov_39.213473_39	UniRef100_A0A016E2A2~K03296	99.2	1052	8	0	1	1052	1	1052	0.0	1958
before_rrΩNODE_471_length_104682_cov_37.578749_39	UniRef100_A0A016E2A2~K03296	99.2	1052	8	0	1	1052	1	1052	0.0	1958
scaffoldsΩNODE_1_length_523019_cov_35.337313_40	UniRef100_E6VRD9~K18138	46.2	1035	542	6	5	1030	5	1033	7.90e-297	860
contigsΩNODE_1_length_523019_cov_35.337313_40	UniRef100_E6VRD9~K18138	46.2	1035	542	6	5	1030	5	1033	7.90e-297	860
before_rrΩNODE_513_length_85315_cov_35.038797_40	UniRef100_E6VRD9~K18138	46.2	1035	542	6	5	1030	5	1033	7.90e-297	860
scaffoldsΩNODE_7_length_286996_cov_37.800226_105	UniRef100_A0A0H4VLB0~K21573	33.2	1073	634	28	2	1045	3	1021	5.73e-156	494
contigsΩNODE_7_length_286996_cov_37.800226_105	UniRef100_A0A0H4VLB0~K21573	33.2	1073	634	28	2	1045	3	1021	5.73e-156	494
before_rrΩNODE_501_length_179903_cov_37.837170_105	UniRef100_A0A0H4VLB0~K21573	33.2	1073	634	28	2	1045	3	1021	5.73e-156	494
scaffoldsΩNODE_46_length_9486_cov_42.585716_1	UniRef100_A0A127AYQ9~K21573	31.6	1055	621	35	42	1043	20	1026	4.82e-130	426
contigsΩNODE_47_length_9486_cov_42.585716_1	UniRef100_A0A127AYQ9~K21573	31.6	1055	621	35	42	1043	20	1026	4.82e-130	426
before_rrΩNODE_392_length_6401_cov_48.396743_1	UniRef100_A0A127AYQ9~K21573	31.6	1055	621	35	42	1043	20	1026	4.82e-130	426
scaffoldsΩNODE_4_length_379350_cov_35.042700_96	UniRef100_A0A127AYQ9~K21573	32.0	1108	597	36	6	1042	4	1026	4.91e-128	421
contigsΩNODE_4_length_379350_cov_35.042700_96	UniRef100_A0A127AYQ9~K21573	32.0	1108	597	36	6	1042	4	1026	4.91e-128	421
before_rrΩNODE_510_length_148794_cov_34.968235_96	UniRef100_A0A127AYQ9~K21573	32.0	1108	597	36	6	1042	4	1026	4.91e-128	421
scaffoldsΩNODE_15_length_106925_cov_32.864293_16	UniRef100_A0A1G1U1G5~K15726	95.0	1041	52	0	1	1041	1	1041	0.0	1889
contigsΩNODE_14_length_106925_cov_32.864293_16	UniRef100_A0A1G1U1G5~K15726	95.0	1041	52	0	1	1041	1	1041	0.0	1889
before_rrΩNODE_459_length_23945_cov_34.519356_16	UniRef100_A0A1G1U1G5~K15726	95.0	1041	52	0	1	1041	1	1041	0.0	1889
scaffoldsΩNODE_3_length_402718_cov_33.543387_272	UniRef100_A0A0P0M5U4~K03296	76.1	1039	246	2	1	1038	1	1038	0.0	1516
contigsΩNODE_3_length_402718_cov_33.543387_271	UniRef100_A0A0P0M5U4~K03296	76.1	1039	246	2	1	1038	1	1038	0.0	1516
before_rrΩNODE_530_length_370202_cov_33.557712_247	UniRef100_A0A0P0M5U4~K03296	76.1	1039	246	2	1	1038	1	1038	0.0	1516
scaffoldsΩNODE_40_length_20667_cov_34.667120_3	UniRef100_A0A078T3M4~K03296	59.5	1036	419	1	1	1035	1	1036	0.0	1201
contigsΩNODE_41_length_20667_cov_34.667120_3	UniRef100_A0A078T3M4~K03296	59.5	1036	419	1	1	1035	1	1036	0.0	1201
before_rrΩNODE_401_length_14060_cov_34.906315_3	UniRef100_A0A078T3M4~K03296	59.5	1036	419	1	1	1035	1	1036	0.0	1201
scaffoldsΩNODE_5_length_339081_cov_37.984555_142	UniRef100_A0A016DF42~K01190	93.9	1035	62	1	1	1035	1	1034	0.0	2058
contigsΩNODE_5_length_339081_cov_37.984555_142	UniRef100_A0A016DF42~K01190	93.9	1035	62	1	1	1035	1	1034	0.0	2058
before_rrΩNODE_472_length_258375_cov_38.176780_142	UniRef100_A0A016DF42~K01190	93.9	1035	62	1	1	1035	1	1034	0.0	2058
scaffoldsΩNODE_25_length_59335_cov_37.855614_9	UniRef100_Q7MXU3~K07787	73.8	1029	267	3	1	1028	1	1027	0.0	1445
contigsΩNODE_25_length_59335_cov_37.855614_9	UniRef100_Q7MXU3~K07787	73.8	1029	267	3	1	1028	1	1027	0.0	1445
before_rrΩNODE_330_length_27248_cov_36.135365_17	UniRef100_Q7MXU3~K07787	73.8	1029	267	3	1	1028	1	1027	0.0	1445
before_rrΩNODE_513_length_85315_cov_35.038797_72	UniRef100_Q64RJ0~K03546	93.2	987	67	0	37	1023	1	987	0.0	1595
scaffoldsΩNODE_1_length_523019_cov_35.337313_196	UniRef100_A0A139TDJ0~K01190	92.5	1020	76	0	1	1020	1	1020	0.0	2006
contigsΩNODE_1_length_523019_cov_35.337313_196	UniRef100_A0A139TDJ0~K01190	92.5	1020	76	0	1	1020	1	1020	0.0	2006
before_rrΩNODE_450_length_55867_cov_36.529647_7	UniRef100_A0A139TDJ0~K01190	92.5	1020	76	0	1	1020	1	1020	0.0	2006
scaffoldsΩNODE_9_length_160020_cov_39.719382_39	UniRef100_A0A0H4VLB0~K21573	35.3	1045	626	17	1	1019	1	1021	1.18e-178	553
contigsΩNODE_9_length_160020_cov_39.719382_39	UniRef100_A0A0H4VLB0~K21573	35.3	1045	626	17	1	1019	1	1021	1.18e-178	553
before_rrΩNODE_526_length_122541_cov_39.987564_39	UniRef100_A0A0H4VLB0~K21573	35.3	1045	626	17	1	1019	1	1021	1.18e-178	553
before_rrΩNODE_501_length_179903_cov_37.837170_1	UniRef100_A0A127AYQ9~K21573	32.6	1037	609	32	42	1018	20	1026	7.58e-139	449
